created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio,comuna
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5898158,-58.4117289",-34.5898158,-58.4117289,339000.0,54.0,50.0,6277.777777777777,,2.0,5000.0,https://www.properati.com.ar/1edav_venta_departamento_palermo_guemes_3300_balcon_baulera_suite_lavadero_toilette_garage_amenities_subte-linea-d_arana-parera-propiedades_h3y,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5776603,-58.4126398",-34.57766029999999,-58.412639799999994,159000.0,32.0,30.0,4968.75,,1.0,,https://www.properati.com.ar/1edc7_venta_departamento_palermo_lafinur_3300_suite_luminoso_amoblado_amenities_epico,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5830391,-58.4143557",-34.5830391,-58.4143557,584000.0,208.0,177.0,2807.6923076923076,,4.0,16000.0,https://www.properati.com.ar/1edcg_venta_departamento_palermo_juncal_3700_suite_lavadero_patio_toilette_dependencias_garage_subte-linea-d_epico,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.581983,-58.412628",-34.581983,-58.412628000000005,490000.0,135.0,127.0,3629.6296296296296,,5.0,9500.0,https://www.properati.com.ar/1edch_venta_departamento_palermo_las-heras-general-av-_3800_baulera_lavadero_toilette_luminoso_sauna_lujoso_dependencias_garage_aire-acondicionado_subte-linea-d_epico,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.56751,-58.430292",-34.56751,-58.430292,940000.0,295.0,270.0,3186.4406779661017,,6.0,20000.0,https://www.properati.com.ar/1eddq_venta_departamento_palermo_del-libertador-av-_4400_balcon_baulera_suite_lavadero_toilette_luminoso_dependencias_garage_federico-galceran-propiedades,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5784679,-58.4236711",-34.5784679,-58.4236711,175000.0,62.0,55.0,2822.5806451612902,,2.0,7149.0,https://www.properati.com.ar/1edgt_venta_departamento_palermo_balcon_suite_lavadero_piscina_toilette_sauna_maure-propiedades,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5768852,-58.4019045",-34.5768852,-58.40190450000001,1800000.0,340.0,300.0,5294.117647058823,,5.0,40000.0,https://www.properati.com.ar/1edin_venta_departamento_palermo-chico_coronado-martin_3200_balcon_suite_gimnasio_lavadero_piscina_toilette_sauna_garage_arana-parera-propiedades_h3y,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5813361657,-58.4036776624",-34.5813361657,-58.4036776624,1650000.0,313.0,274.0,5271.5654952076675,,5.0,27000.0,https://www.properati.com.ar/1edl8_venta_departamento_palermo_balcon_baulera_suite_lavadero_toilette_lujoso_dependencias_garage_doble-circulacion_korn-emprendimientos,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5830713,-58.4341125",-34.5830713,-58.4341125,390000.0,106.0,74.0,3679.2452830188677,,2.0,,https://www.properati.com.ar/1edlr_venta_departamento_palermo-hollywood_costa-rica_5550_suite_hidromasaje_parrilla_terraza_toilette_vestidor_garage_amenities_yes-propiedades-com_aye,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5731747306,-58.4225066042",-34.5731747306,-58.4225066042,650000.0,210.0,195.0,3095.238095238096,,4.0,17000.0,https://www.properati.com.ar/1edna_venta_departamento_palermo_sinclair_3100_balcon_baulera_suite_gimnasio_parrilla_piscina_toilette_vestidor_sauna_dependencias_garage_losa-radiante_subte-linea-d_oslo-propiedades,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5882528,-58.4217774",-34.5882528,-58.421777399999996,207000.0,74.0,68.0,2797.2972972972966,,2.0,2300.0,https://www.properati.com.ar/1ee3x_venta_departamento_palermo_guatemala_4400_balcon_suite_toilette_vestidor_luminoso_aire-acondicionado_subte-linea-d_yes-propiedades-com_aye,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5795813,-58.4361492",-34.579581299999994,-58.43614920000001,120000.0,25.0,25.0,4800.0,,1.0,2500.0,https://www.properati.com.ar/1efcx_venta_departamento_palermo-hollywood_nicaragua_5800_baulera_gimnasio_lavadero_parrilla_terraza_luminoso_lujoso_amoblado_subte-linea-d_soldati-propiedades,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.579614,-58.42835",-34.579614,-58.42835,165000.0,38.0,34.0,4342.105263157895,,1.0,,https://www.properati.com.ar/1efe9_venta_departamento_palermo_balcon_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_luminoso_amoblado_aire-acondicionado_soldati-propiedades,PALERMO,14.0
2017-09-06,sell,store,|Argentina|Capital Federal|Palermo|,"-34.5824038,-58.4248509",-34.582403799999994,-58.424850899999996,650000.0,,,,,,,https://www.properati.com.ar/1efgb_venta_local_palermo_propiet_gp8,PALERMO,14.0
2017-09-06,sell,store,|Argentina|Capital Federal|Belgrano|,"-34.5638967,-58.4405746",-34.5638967,-58.440574600000005,600000.0,,185.0,,,,3500.0,https://www.properati.com.ar/1efgc_venta_local_belgrano_garcia-teodoro_1800_luminoso_aire-acondicionado_subte-linea-d_propiet_gp8,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5818791,-58.4208003",-34.5818791,-58.4208003,480000.0,,230.0,,,,9500.0,https://www.properati.com.ar/1efgd_venta_departamento_palermo_borges-jorge-luis_2500_suite_lavadero_toilette_luminoso_dependencias_subte-linea-d_propiet_gp8,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5663056027,-58.4344428804",-34.5663056027,-58.4344428804,1200000.0,230.0,180.0,5217.391304347826,,4.0,,https://www.properati.com.ar/1efgr_venta_departamento_palermo_migueletes_800_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_luminoso_lujoso_dependencias_amenities_propiet_gp8,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.570838,-58.4345876",-34.570838,-58.43458760000001,530000.0,117.0,103.0,4529.914529914529,,4.0,6696.0,https://www.properati.com.ar/1efj0_venta_departamento_palermo_balcon_baulera_suite_terraza_toilette_vestidor_luminoso_dependencias_garage_placard_covello-propiedades_9ij,PALERMO,14.0
2017-09-06,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5629596,-58.4381931",-34.5629596,-58.4381931,1900000.0,300.0,190.0,6333.333333333332,,4.0,13000.0,https://www.properati.com.ar/1efk0_venta_departamento_belgrano_del-libertador-av-_5150_balcon_baulera_suite_toilette_dependencias_garage_yes-propiedades-com_aye,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,130840.08,37.0,,3536.2183783783785,,,,https://www.properati.com.ar/1eg8e_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,126249.82,39.0,,3237.1748717948717,,1.0,,https://www.properati.com.ar/1eg8f_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,388657.64,128.0,,3036.3878125,,4.0,,https://www.properati.com.ar/1eg8h_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,395990.2,164.0,,2414.5743902439026,,4.0,,https://www.properati.com.ar/1eg8i_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,PALERMO,14.0
2017-09-07,sell,store,|Argentina|Capital Federal|Palermo|,"-34.5826253,-58.4246979",-34.5826253,-58.42469789999999,650000.0,,235.0,,,,,https://www.properati.com.ar/1egk1_venta_local_palermo_charcas_4400_subte-linea-d_propiet_gp8,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5882093,-58.4388237",-34.5882093,-58.43882370000001,126000.0,37.0,33.0,3405.4054054054054,,1.0,,https://www.properati.com.ar/1egm1_venta_departamento_palermo_cordoba-av-_5400_balcon_baulera_gimnasio_piscina_sum_terraza_luminoso_lujoso_garage_ykonos-desarrollos-inmobiliarios-s-r-l,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.5671607,-58.4331296",-34.5671607,-58.433129599999994,443000.0,145.0,124.0,3055.1724137931037,,4.0,,https://www.properati.com.ar/1egut_venta_departamento_las-canitas_balcon_baulera_suite_lavadero_toilette_vista_lujoso_dependencias_garage_doble-circulacion_home54,PALERMO,14.0
2017-09-07,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5740648883,-58.4224597508",-34.5740648883,-58.4224597508,525000.0,164.0,134.0,3201.2195121951213,,4.0,,https://www.properati.com.ar/1eh47_venta_departamento_palermo_balcon_baulera_suite_lujoso_dependencias_electrogeno_garage_subte-linea-d_otero-propiedades_f34,PALERMO,14.0
2017-09-07,sell,house,|Argentina|Capital Federal|Belgrano|,"-34.566867,-58.444197",-34.566866999999995,-58.444196999999996,1650000.0,455.0,456.0,3626.3736263736255,,5.0,,https://www.properati.com.ar/1ehbq_venta_casa_belgrano_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_patio_quincho_terraza_toilette_vestidor_luminoso_lujoso_garage_impecable_subte-linea-d_re-max-win,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5667468,-58.4404142",-34.5667468,-58.4404142,539000.0,181.0,168.0,2977.9005524861877,,4.0,14000.0,https://www.properati.com.ar/1ehsk_venta_departamento_palermo_olleros-av-_1900_balcon_baulera_suite_lavadero_toilette_lujoso_dependencias_placard_subte-linea-d_sol-real-estate,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.576788,-58.4120161",-34.576788,-58.412016099999995,155000.0,34.0,34.0,4558.823529411765,,,,https://www.properati.com.ar/1ei2o_venta_departamento_palermo-chico_suite_luminoso_lujoso_toribio-achaval_e6q,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.596052,-58.421431",-34.596052,-58.421431000000005,141713.14,43.0,36.0,3295.654418604652,,2.0,,https://www.properati.com.ar/1ei3e_venta_departamento_palermo_toilette_luminoso_garage_estrenar_toribio-achaval_e6w,PALERMO,14.0
2017-09-08,sell,house,|Argentina|Capital Federal|Palermo|,"-34.5946512,-58.4250861",-34.5946512,-58.4250861,1080000.0,629.0,395.0,1717.0111287758343,,,,https://www.properati.com.ar/1ei47_venta_casa_palermo_hidromasaje_jardin_luminoso_sauna_dependencias_garage_aire-acondicionado_toribio-achaval_e6y,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.57197,-58.4213964",-34.57197,-58.421396400000006,1800000.0,410.0,410.0,4390.243902439024,,9.0,,https://www.properati.com.ar/1ei4x_venta_departamento_palermo_luminoso_garage_toribio-achaval_e6q,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.5742679,-58.4326958",-34.5742679,-58.4326958,640000.0,177.0,125.0,3615.819209039548,,5.0,,https://www.properati.com.ar/1ei4y_venta_departamento_las-canitas_balcon_baulera_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_garage_placard_subte-linea-d_toribio-achaval_e6q,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5808632,-58.4041894",-34.5808632,-58.4041894,890000.0,175.0,175.0,5085.714285714285,,6.0,,https://www.properati.com.ar/1ei5c_venta_departamento_palermo-chico_suite_toilette_luminoso_garage_toribio-achaval_e6q,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5740097,-58.4202151",-34.5740097,-58.42021510000001,995000.0,292.0,292.0,3407.5342465753424,,8.0,,https://www.properati.com.ar/1ei66_venta_departamento_palermo_suite_luminoso_garage_impecable_subte-linea-d_toribio-achaval_e6q,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5918145,-58.4152368",-34.591814500000005,-58.4152368,83500.0,35.0,35.0,2385.714285714286,,2.0,,https://www.properati.com.ar/1ei8d_venta_departamento_palermo-chico_subte-linea-d_bienvende-amelia-claro_e77,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5751514695,-58.4321800763",-34.5751514695,-58.4321800763,165000.0,68.0,68.0,2426.4705882352937,,3.0,,https://www.properati.com.ar/1ei8q_venta_departamento_palermo_patio_garage_placard_subte-linea-d_fortunato-suppa-negocios-inmobiliarios_evn,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5791124,-58.4116461",-34.5791124,-58.4116461,850000.0,195.0,195.0,4358.974358974359,,5.0,,https://www.properati.com.ar/1eiif_venta_departamento_palermo_balcon_baulera_lavadero_sum_toilette_vestidor_luminoso_dependencias_garage_estrenar_losa-radiante_subte-linea-d_rosa-cohen-broker-inmobiliario,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.574359,-58.442159",-34.574359,-58.442159,370000.0,130.0,130.0,2846.1538461538457,,5.0,,https://www.properati.com.ar/1eiry_venta_departamento_colegiales_balcon_lavadero_toilette_luminoso_dependencias_subte-linea-d_re-max-data-house,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5909845,-58.4138119",-34.5909845,-58.41381189999999,920000.0,,,,,3.0,14000.0,https://www.properati.com.ar/1ejae_venta_departamento_barrio-norte_balcon_suite_gimnasio_lavadero_sum_vestidor_sauna_lujoso_dependencias_garage_amenities_korn-emprendimientos,PALERMO,14.0
2017-09-08,sell,store,|Argentina|Capital Federal|Palermo|,"-34.593583,-58.4141608",-34.593583,-58.4141608,,160.0,160.0,,,,10000.0,https://www.properati.com.ar/1ejbo_venta_local_palermo_baigun-operaciones-inmobiliarias,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5779465,-58.4239113",-34.5779465,-58.4239113,550000.0,101.0,80.0,5445.544554455446,,3.0,8000.0,https://www.properati.com.ar/1ejcw_venta_departamento_palermo_beruti_4500_balcon_suite_lavadero_piscina_sum_terraza_toilette_luminoso_lujoso_electrogeno_garage_placard_subte-linea-d_oslo-propiedades,PALERMO,14.0
2017-09-08,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5811363,-58.4404107",-34.5811363,-58.44041070000001,150000.0,46.0,43.0,3260.8695652173915,,,,https://www.properati.com.ar/1ejk1_venta_departamento_palermo_balcon_lavadero_parrilla_piscina_sum_terraza_garage_amenities_estilo-inmobiliario_dl8,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5786152,-58.4072279",-34.5786152,-58.407227899999995,1500000.0,508.0,308.0,2952.755905511811,,7.0,,https://www.properati.com.ar/1ejq0_venta_departamento_palermo-chico_balcon_suite_gimnasio_hidromasaje_parrilla_quincho_terraza_toilette_vestidor_lujoso_dependencias_garage_placard_toribio-achaval_e6z,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5724753,-58.4210903",-34.572475299999994,-58.421090299999996,1120000.0,226.0,226.0,4955.752212389381,,7.0,,https://www.properati.com.ar/1ejq7_venta_departamento_palermo_suite_toilette_luminoso_garage_toribio-achaval_e6v,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5812664,-58.4036832",-34.5812664,-58.4036832,770000.0,176.0,169.0,4375.0,,6.0,,https://www.properati.com.ar/1ejr9_venta_departamento_palermo-chico_suite_lujoso_garage_impecable_placard_toribio-achaval_e6q,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5654627,-58.4404956",-34.565462700000005,-58.4404956,380000.0,121.0,112.0,3140.495867768595,,5.0,,https://www.properati.com.ar/1ejs0_venta_departamento_belgrano_suite_lavadero_luminoso_dependencias_garage_toribio-achaval_e6o,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5711496,-58.4232966",-34.571149600000005,-58.4232966,162000.0,46.0,42.0,3521.7391304347825,,1.0,,https://www.properati.com.ar/1ejsh_venta_departamento_palermo_gimnasio_hidromasaje_sauna_garage_amenities_auzqui-broker-inmobliario,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Recoleta|,"-34.580925,-58.4041108",-34.580925,-58.4041108,590000.0,148.0,148.0,3986.4864864864867,,5.0,,https://www.properati.com.ar/1ejst_venta_departamento_recoleta_gimnasio_luminoso_garage_toribio-achaval_e6v,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5784518,-58.4072852",-34.578451799999996,-58.407285200000004,1950000.0,351.0,291.0,5555.555555555556,,8.0,,https://www.properati.com.ar/1ejt5_venta_departamento_palermo_suite_hidromasaje_vestidor_luminoso_electrogeno_garage_placard_toribio-achaval_e6p,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.434202899999995,107289.55,39.0,31.0,2751.014102564103,,,,https://www.properati.com.ar/1ejtx_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.434202899999995,100373.75,36.0,31.0,2788.159722222222,,,,https://www.properati.com.ar/1ejty_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.434202899999995,80843.12,29.0,26.0,2787.6937931034477,,,,https://www.properati.com.ar/1ejtz_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.434202899999995,101820.91,34.0,31.0,2994.7326470588237,,,,https://www.properati.com.ar/1eju0_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Las Cañitas|,"-34.5712854,-58.4332185",-34.5712854,-58.4332185,225000.0,73.0,73.0,3082.1917808219177,,2.0,,https://www.properati.com.ar/1ejw5_venta_departamento_las-canitas_balcon_suite_parrilla_patio_terraza_toilette_garage_subte-linea-d_toribio-achaval_e6o,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.591168,-58.413545",-34.591167999999996,-58.41354499999999,230000.0,76.0,76.0,3026.315789473684,,2.0,,https://www.properati.com.ar/1ekna_venta_departamento_palermo_patio_sum_subte-linea-d_re-max-ra-iacute-ces,PALERMO,14.0
2017-09-09,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.592891,-58.413534",-34.592890999999995,-58.413534,249000.0,94.0,84.0,2648.9361702127662,,3.0,,https://www.properati.com.ar/1ekqh_venta_departamento_palermo_balcon_baulera_jardin_lavadero_patio_toilette_subte-linea-d_re-max-vanguard,PALERMO,14.0
2017-09-10,sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5708522,-58.4411794",-34.570852200000004,-58.4411794,270000.0,185.0,80.0,1459.4594594594596,1.0,3.0,5400.0,https://www.properati.com.ar/1el0x_venta_departamento_belgrano_maure-2324_suite_lavadero_patio_luminoso_lujoso_garage_impecable_losa-radiante_doble-circulacion_subte-linea-d_santiago-jannot-capital,PALERMO,14.0
2017-09-10,sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5711375,-58.4327045",-34.5711375,-58.43270450000001,187000.0,54.0,54.0,3462.962962962963,,2.0,4500.0,https://www.properati.com.ar/1el13_venta_departamento_las-canitas_baez-al-400_subte-linea-d_galceran,PALERMO,14.0
2017-09-10,sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5946185,-58.4164489",-34.5946185,-58.41644889999999,110000.0,49.0,41.0,2244.8979591836733,,2.0,1950.0,https://www.properati.com.ar/1el1s_venta_departamento_barrio-norte_bulnes-1467_lavadero_patio_placard_apto-credito-hipotecario_sande-propiedades,PALERMO,14.0
2017-09-10,sell,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5832058,-58.4334675",-34.583205799999995,-58.433467500000006,123000.0,32.0,29.0,3843.75,3.0,1.0,2600.0,https://www.properati.com.ar/1el2s_venta_departamento_palermo-hollywood_humboldt-al-1900_balcon_parrilla_terraza_luminoso_placard_aire-acondicionado_innovar-grupo-inmobiliario,PALERMO,14.0
